mitigationId,avg_lik,avg_imp,avg_risk,avg_len,avg_latency
18,0.9098872401790458,0.8503290999730826,0.7817629517371725,2.713688122255122,0.1851295353
19,0.9098872401790458,0.8503290999730826,0.7817629517371725,2.713688122255122,0.158812385
2,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424,0.1846043501
9,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424,0.1657701923999999
