strategy,avg_lik,avg_imp,avg_risk,avg_len
2 app_app11,0.856731287703995,0.8355343937951311,0.7256641214097669,2.5838576561592896
9 app_app11,0.856731287703995,0.8355343937951311,0.7256641214097669,2.5838576561592896
2 app_app12,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
9 app_app12,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
2 app_app11,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
9 app_app11,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
2 app_app12,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
9 app_app12,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
2 app_app11,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
9 app_app11,0.856731287703995,0.8353098481277996,0.7255158660843919,2.5838576561592896
2 app_app12,0.8564976091828702,0.8357491790202721,0.725628510873982,2.582919281557832
9 app_app12,0.8564976091828702,0.8357491790202721,0.725628510873982,2.582919281557832
2 app_app11,0.8564976091828702,0.8357491790202721,0.725628510873982,2.582919281557832
9 app_app11,0.8564976091828702,0.8357491790202721,0.725628510873982,2.582919281557832
2 app_app12,0.8566417112779838,0.8353050486933946,0.7254214902239756,2.5838576561592896
9 app_app12,0.8566417112779838,0.8353050486933946,0.7254214902239756,2.5838576561592896
2 app_app11,0.8566417112779838,0.8353050486933946,0.7254214902239756,2.5838576561592896
9 app_app11,0.8566417112779838,0.8353050486933946,0.7254214902239756,2.5838576561592896
2 app_app12,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
9 app_app12,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
2 app_app11,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
9 app_app11,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
2 app_app12,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
9 app_app12,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
2 app_app11,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
9 app_app11,0.8548301067315538,0.8338929078314044,0.7225893708901658,2.581632167121722
2 app_app38,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
9 app_app38,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
2 app_app36,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
9 app_app36,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
"14 <videosurveillance_source, 7155046.185>",0.8568286266644811,0.8362654217716347,0.7264454768717012,2.5822710057401124
2 app_app38,0.8568286266644811,0.8362654217716347,0.7264454768717012,2.5822710057401124
9 app_app38,0.8568286266644811,0.8362654217716347,0.7264454768717012,2.5822710057401124
