mitigationId,avg_lik,avg_imp,avg_risk,avg_len,avg_latency
18,0.6182092938980993,0.7611367787640407,0.4639740512123795,1.912810507803913,0.1851295353
19,0.6182092938980993,0.7611367787640407,0.4639740512123795,1.912810507803913,0.158812385
2,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124,0.1846043501
9,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124,0.1657701923999999
