mitigationId,avg_lik,avg_imp,avg_risk,avg_len,avg_latency
18,0.2768443551342876,0.7571573403484364,0.1648909255732976,1.2732613745047137,0.4947170034137783
19,0.2768443551342876,0.7571573403484364,0.1648909255732976,1.2732613745047137,0.487089191322269
20,0.2395425388722875,0.8296986848676544,0.1642066817774754,1.166472448809722,0.486501307297228
21,0.2395425388722875,0.8296986848676544,0.1642066817774754,1.166472448809722,0.502901493793632
22,0.2395425388722875,0.8296986848676544,0.1642066817774754,1.166472448809722,0.512290785890386
24,0.2395425388722875,0.8296986848676544,0.1642066817774754,1.166472448809722,0.518109318917430
2,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994,0.4969069344027725
9,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994,0.49776291057398
